CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,AREA,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,NOMBRE_ESCUELA,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,V_PLDM,V_SOL_BSE,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,V_POSBCRE,BECA_BHP,V_POSBEM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,V_PAA_MISSING
Ciudad de México,CCM,Mexicana,M,P5,ICT,IRS,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,96.46,1337.0,2023-10-26T00:00:00.000Z,1,1,Ciudad de México,18.0,Base de datos,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,M,P5,ICT,ITC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,90.23,,2023-09-15T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.0,1
Estado de México,CEM,Mexicana,M,P5,ICT,ITC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,94.8,1478.0,2023-11-06T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,O5,AMC,ARQ,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,92.73,,2023-11-09T00:00:00.000Z,1,1,Saltillo,18.0,Marketing digital,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,F,O5,ICT,ITC,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,96.23,1291.0,2023-10-04T00:00:00.000Z,1,1,Querétaro,18.0,Base de datos,48.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.0,0
Querétaro,QRO,Mexicana,M,P5,IIT,BIE,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,79.33,,2024-01-02T00:00:00.000Z,1,1,Querétaro,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,F,P5,SLD,MC,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,98.19,1374.0,2023-11-24T00:00:00.000Z,1,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Otros,M,P5,NEG,BFI,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,96.33,1471.0,2023-10-16T00:00:00.000Z,1,1,Santa Fe,17.0,Solicitud,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,ICT,ICT,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,90.8,,2023-10-10T00:00:00.000Z,1,1,Santa Fe,17.0,Solicitud,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,F,P5,NEG,LEM,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,88.23,,2023-11-22T00:00:00.000Z,1,1,Estado de México,17.0,Solicitud,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Otros,F,P5,ICI,IDM,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,95.38,1343.0,2023-10-04T00:00:00.000Z,0,0,Santa Fe,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,ESC,ARQ,H13989,ITESM Campus Cumbres,Monterrey,Monterrey,Nuevo León,87.16,,2023-10-10T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,38.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.15,0.0,1
Monterrey,MTY,Mexicana,F,O5,NEG,LAE,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,86.93,,2023-11-09T00:00:00.000Z,1,1,Saltillo,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,F,P5,IIT,BIE,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,97.0,1401.0,2023-11-20T00:00:00.000Z,1,1,Querétaro,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Saltillo,SAL,Mexicana,F,P5,IBQ,IAL,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,95.51,1391.0,2024-01-25T00:00:00.000Z,1,1,Saltillo,18.0,Solicitud,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Saltillo,SAL,Mexicana,M,P5,IIT,IIT,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,93.74,1351.0,2023-10-12T00:00:00.000Z,1,1,Saltillo,18.0,Solicitud,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Hidalgo,HGO,Mexicana,F,P5,ESC,ESC,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,82.11,,2023-12-06T00:00:00.000Z,1,1,Hidalgo,18.0,Solicitud,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,F,P5,ICT,IRS,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,95.35,1376.0,2023-10-23T00:00:00.000Z,1,1,Puebla,18.0,Base de datos,14.0,0.0,1.0,0.0,0.2,1.0,1.0,1.0,0.6,Artistico,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Talento Estudiantil,1.0,1.0,0.6,0.2,0
Sonora Norte,HER,Mexicana,F,P5,ESC,ESC,H00174,ITESM Campus Sonora Norte,Hermosillo,Hermosillo,Sonora,98.41,1390.0,2023-10-16T00:00:00.000Z,1,1,Sonora Norte,17.0,Marketing digital,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,M,P5,IIT,IIS,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,87.13,,2024-02-06T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Tampico,TAM,Mexicana,F,P5,NEG,LIN,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,89.7,,2023-09-18T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,12.0,0.0,1.0,0.35,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.35,0.0,1
Monterrey,MTY,Mexicana,M,O5,CIS,LRI,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,85.64,,2024-01-18T00:00:00.000Z,0,0,Saltillo,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,AMC,AMC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,93.96,1271.0,2023-09-15T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,AMC,ARQ,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,93.96,1389.0,2023-09-14T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Puebla,PUE,Mexicana,M,P5,ICT,ICT,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,86.21,,2023-12-06T00:00:00.000Z,1,1,Puebla,17.0,Base de datos,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Tampico,TAM,Mexicana,M,P5,IIT,IIT,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,91.0,1384.0,2023-09-18T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,0
Saltillo,SAL,Mexicana,F,O5,NEG,LIN,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,90.43,974.0,2023-10-12T00:00:00.000Z,1,1,Saltillo,18.0,Marketing digital,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,Liderazgo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,F,P5,NEG,NEG,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,91.46,1136.0,2023-09-18T00:00:00.000Z,0,0,Tampico,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,M,P5,NEG,NEG,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,79.68,,2023-10-16T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,P5,AMC,IC,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,86.5,,2023-09-28T00:00:00.000Z,1,1,Guadalajara,17.0,Base de datos,33.0,0.0,1.0,0.35,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Tampico,TAM,Mexicana,F,P5,NEG,NEG,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,90.76,1027.0,2023-09-18T00:00:00.000Z,0,0,Tampico,17.0,Base de datos,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,Artistico,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Talento Estudiantil,1.0,1.0,0.4,0.0,0
San Luis Potosí,SLP,Mexicana,F,P5,IBQ,IQ,H00159,ITESM Campus San Luis Potosí,San Luis Potosí,San Luis Potosí,San Luis Potosí,90.13,,2023-09-18T00:00:00.000Z,1,1,San Luis Potosí,17.0,Solicitud,39.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.2,0.2,1
San Luis Potosí,SLP,Mexicana,F,P5,ESC,LC,H00159,ITESM Campus San Luis Potosí,San Luis Potosí,San Luis Potosí,San Luis Potosí,90.56,1298.0,2023-09-18T00:00:00.000Z,1,1,San Luis Potosí,17.0,Base de datos,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,M,P5,NEG,LEM,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,97.23,1369.0,2023-09-15T00:00:00.000Z,1,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,F,P5,NEG,NEG,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,97.23,1472.0,2023-09-12T00:00:00.000Z,1,1,Estado de México,18.0,Solicitud,47.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,0
Estado de México,CEM,Mexicana,F,P5,ICI,IDM,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,85.84,,2024-02-09T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,30.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.15,0.0,1
Santa Fe,CSF,Mexicana,M,P5,NEG,LIT,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,84.44,,2023-10-26T00:00:00.000Z,1,1,Santa Fe,18.0,Base de datos,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
San Luis Potosí,SLP,Mexicana,M,P5,ICT,ICT,H00159,ITESM Campus San Luis Potosí,San Luis Potosí,San Luis Potosí,San Luis Potosí,79.44,1229.0,2024-03-01T00:00:00.000Z,0,0,San Luis Potosí,18.0,Solicitud,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,F,P5,CIS,LEC,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,92.26,1326.0,2023-09-15T00:00:00.000Z,1,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,O5,NEG,LAE,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,87.61,,2023-09-28T00:00:00.000Z,1,1,Saltillo,18.0,Base de datos,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,SLD,MC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,96.03,1361.0,2023-11-27T00:00:00.000Z,1,1,Ciudad de México,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,M,P5,NEG,BGB,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,95.23,1502.0,2023-11-06T00:00:00.000Z,1,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,M,P5,ICI,IDM,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,98.6,1453.0,2023-09-18T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,0
Tampico,TAM,Mexicana,F,P5,NEG,NEG,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,91.73,1131.0,2023-09-30T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,M,P5,IIT,IIT,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,91.9,,2023-10-04T00:00:00.000Z,1,1,Santa Fe,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,SLD,MC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,93.86,1320.0,2024-01-29T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,F,P5,ICT,ICT,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,93.26,,2023-09-18T00:00:00.000Z,0,0,Tampico,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,M,P5,NEG,BGB,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,86.1,,2024-02-20T00:00:00.000Z,1,1,Santa Fe,18.0,Solicitud,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,M,P5,CIS,CIS,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,98.02,,2024-01-11T00:00:00.000Z,0,0,Querétaro,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,CIS,LTP,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,92.96,,2023-09-13T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,AMC,BA,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,90.86,1436.0,2023-10-26T00:00:00.000Z,1,1,Ciudad de México,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,P5,CIS,LEC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,83.02,,2023-12-02T00:00:00.000Z,0,0,Ciudad de México,18.0,Solicitud,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,ESC,LAD,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,91.9,,2023-09-14T00:00:00.000Z,1,1,Saltillo,17.0,Base de datos,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,ESC,ARQ,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,87.26,,2023-09-13T00:00:00.000Z,1,1,Saltillo,17.0,Base de datos,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,F,P5,IBQ,IBT,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,85.28,1310.0,2023-12-12T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,37.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.15,0.0,0
San Luis Potosí,SLP,Mexicana,M,P5,NEG,NEG,H00159,ITESM Campus San Luis Potosí,San Luis Potosí,San Luis Potosí,San Luis Potosí,86.1,,2023-09-27T00:00:00.000Z,1,1,San Luis Potosí,18.0,Solicitud,43.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,1
Monterrey,MTY,Mexicana,F,O5,IBQ,IQ,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,95.6,1269.0,2024-01-11T00:00:00.000Z,1,1,Saltillo,17.0,Base de datos,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,F,P5,IIT,IMD,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,95.35,1515.0,2023-12-11T00:00:00.000Z,1,1,Tampico,18.0,Base de datos,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,O5,ICT,IRS,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,95.86,1352.0,2024-01-31T00:00:00.000Z,0,0,Estado de México,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,F,P5,IBQ,IQ,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,95.66,,2023-11-29T00:00:00.000Z,1,1,Tampico,18.0,Base de datos,48.0,0.0,1.0,0.35,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.35,0.0,1
Querétaro,QRO,Mexicana,F,P5,ESC,ARQ,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,88.17,,2023-09-26T00:00:00.000Z,0,0,Querétaro,18.0,Solicitud,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,IIT,BIE,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,97.96,1404.0,2023-12-04T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,F,P5,NEG,NEG,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,93.48,1225.0,2023-09-30T00:00:00.000Z,1,1,Tampico,18.0,Base de datos,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Tampico,TAM,Mexicana,M,P5,IIT,IMT,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,80.41,,2024-01-15T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Tampico,TAM,Mexicana,M,P5,NEG,CPF,H00155,ITESM Campus Tampico,Altamira,Altamira,Tamaulipas,83.48,,2024-01-15T00:00:00.000Z,1,1,Tampico,17.0,Base de datos,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
