SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,BECABTE,DISCIPLINA,V_BHP,POST_ANYBECA,TIPO_BECA_F,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,ESTADO_BSE,ESTADO_BTE
MTY,Mexicana,M,P5,LAE,H00229,Nuevo León,87.0,0,2023-10-13T00:00:00.000Z,1,Monterrey,17.0,Base de datos,19.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,MC,H00177,Jalisco,90.36,1325,2024-01-19T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,49.0,0.35,0.25,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
SIN,Mexicana,F,P5,CIS,H00173,Sinaloa,97.9,1383,2023-12-12T00:00:00.000Z,0,Sinaloa,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,NEG,H00173,Sinaloa,87.43,0,2023-11-09T00:00:00.000Z,1,Sinaloa,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CHH,Mexicana,F,P5,IBT,H00153,Chihuahua,86.97,1289,2024-01-03T00:00:00.000Z,1,Chihuahua,22.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,NEG,H00173,Sinaloa,88.03,0,2023-12-12T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,20.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13990,Nuevo León,94.32,1435,2023-12-07T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,CIS,H13990,Nuevo León,95.03,0,2023-11-24T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,F,P5,BGB,H15903,Puebla,88.5,0,2023-11-16T00:00:00.000Z,1,Puebla,22.0,Solicitud,50.0,0.25,0.0,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.0,2.0,0.0
PUE,Mexicana,F,O5,LED,H00160,Guanajuato,84.32,0,2024-02-01T00:00:00.000Z,0,Irapuato,22.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,IBT,H00177,Jalisco,94.72,1302,2023-11-22T00:00:00.000Z,1,Guadalajara,18.0,Solicitud,44.0,0.35,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.35,0.25,2.0,0.0
SIN,Mexicana,F,P5,LIN,H00173,Sinaloa,90.96,1142,2023-10-11T00:00:00.000Z,1,Sinaloa,17.0,Solicitud,42.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,LDI,H14074,Michoacán,97.7,1400,2024-01-24T00:00:00.000Z,1,Morelia,17.0,Solicitud,44.0,0.0,0.0,1.0,0.0,Liderazgo,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,F,P5,NEG,H13990,Nuevo León,86.83,0,2023-11-24T00:00:00.000Z,1,Monterrey,17.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,IMT,H00154,Chihuahua,98.03,1392,2023-10-10T00:00:00.000Z,1,Ciudad Juárez,18.0,Base de datos,41.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,CIS,H00173,Sinaloa,87.1,0,2023-09-27T00:00:00.000Z,1,Sinaloa,18.0,Solicitud,26.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,IBT,H00158,Querétaro,95.13,1254,2023-09-18T00:00:00.000Z,1,Querétaro,18.0,Base de datos,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,IIT,H00173,Sinaloa,96.3,1416,2023-09-27T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,47.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,MC,H00173,Sinaloa,92.8,1369,2023-12-07T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,49.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,IRS,H00173,Sinaloa,84.2,0,2023-10-19T00:00:00.000Z,1,Sinaloa,18.0,Base de datos,27.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LRI,H13990,Nuevo León,94.76,1404,2023-09-28T00:00:00.000Z,1,Monterrey,17.0,Base de datos,34.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LIT,H19021,Nuevo León,91.9,0,2023-09-13T00:00:00.000Z,1,Monterrey,18.0,Base de datos,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IBT,H13990,Nuevo León,86.86,0,2023-10-10T00:00:00.000Z,1,Monterrey,17.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
MTY,Mexicana,F,P5,ESC,H13990,Nuevo León,86.48,0,2023-12-15T00:00:00.000Z,1,Monterrey,18.0,Solicitud,38.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
MTY,Mexicana,F,P5,LAF,H13990,Nuevo León,87.12,0,2024-02-14T00:00:00.000Z,1,Monterrey,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,ESC,H00173,Sinaloa,88.3,0,2023-09-27T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,IIT,H00173,Sinaloa,95.43,0,2023-10-26T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,NEG,H00173,Sinaloa,90.5,0,2023-09-28T00:00:00.000Z,0,Sinaloa,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,LEC,H00173,Sinaloa,94.67,1430,2024-01-11T00:00:00.000Z,1,Sinaloa,18.0,Solicitud,34.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,IIS,H00173,Sinaloa,99.38,0,2023-10-02T00:00:00.000Z,0,Sinaloa,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,LAF,H13989,Nuevo León,82.12,0,2024-02-15T00:00:00.000Z,1,Monterrey,17.0,Base de datos,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,CIS,H00229,Nuevo León,95.75,0,2024-02-06T00:00:00.000Z,0,Monterrey,18.0,Base de datos,43.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
GDA,Mexicana,F,P5,IBT,H00177,Jalisco,86.53,1259,2024-02-13T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
MTY,Mexicana,M,O5,IM,H19021,Nuevo León,84.3,0,2024-01-25T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
PUE,Mexicana,F,P5,ARQ,H15903,Puebla,82.55,0,2023-11-13T00:00:00.000Z,1,Puebla,21.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,ARQ,H00177,Jalisco,91.75,1135,2023-09-18T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,45.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,ESC,H00173,Sinaloa,92.93,0,2023-10-11T00:00:00.000Z,0,Sinaloa,18.0,Solicitud,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,ICT,H00173,Sinaloa,95.13,1475,2023-09-27T00:00:00.000Z,1,Sinaloa,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,NEG,H00173,Sinaloa,86.57,0,2023-09-27T00:00:00.000Z,1,Sinaloa,18.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,CPF,H00156,Zacatecas,77.43,1207,2024-02-13T00:00:00.000Z,0,Zacatecas,17.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,BIE,H13990,Nuevo León,95.32,1305,2023-11-29T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.1,0.1,1.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.1,0.0,2.0,0.0
MTY,Mexicana,F,P5,BGB,H13990,Nuevo León,90.916,1317,2024-01-29T00:00:00.000Z,1,Monterrey,20.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LDE,H00165,Ciudad de México,79.87,0,2023-12-05T00:00:00.000Z,0,Ciudad de México,19.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,IIT,H00165,Ciudad de México,91.61,1375,2023-12-02T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,,0.0,0.0,1.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
SLP,Mexicana,F,P5,LAF,H00159,San Luis Potosí,91.48,0,2023-10-25T00:00:00.000Z,1,San Luis Potosí,17.0,Base de datos,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIT,H13917,Nuevo León,79.83,1232,2024-01-25T00:00:00.000Z,1,Monterrey,19.0,Base de datos,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,ARQ,H00173,Sinaloa,95.7,1369,2023-09-06T00:00:00.000Z,1,Sinaloa,17.0,Marketing digital,24.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,NEG,H00154,Chihuahua,88.43,0,2024-02-14T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,LIN,H00154,Chihuahua,93.83,1359,2023-10-11T00:00:00.000Z,1,Ciudad Juárez,18.0,Solicitud,,0.0,0.0,1.0,0.0,Liderazgo,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,F,P5,LLE,H13990,Nuevo León,93.03,0,2023-11-24T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LTM,H00150,Coahuila,89.1,0,2023-09-28T00:00:00.000Z,0,Saltillo,17.0,Base de datos,42.0,0.0,0.0,0.0,0.0,Artistico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
SIN,Mexicana,M,P5,ITC,H00173,Sinaloa,97.1,1506,2023-09-27T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,38.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,MC,H14074,Michoacán,91.66,1323,2024-02-20T00:00:00.000Z,1,Morelia,19.0,Solicitud,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,MC,H14074,Michoacán,88.76,1390,2024-01-18T00:00:00.000Z,1,Morelia,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TAM,Mexicana,M,P5,IMT,H00155,Tamaulipas,91.43,1291,2023-11-02T00:00:00.000Z,1,Tampico,17.0,Base de datos,29.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
MTY,Mexicana,M,P5,IIT,H13990,Nuevo León,86.51,0,2023-11-17T00:00:00.000Z,1,Monterrey,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LEM,H19021,Nuevo León,86.55,0,2024-01-18T00:00:00.000Z,1,Monterrey,19.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IBQ,H13990,Nuevo León,80.16,0,2023-12-12T00:00:00.000Z,0,Monterrey,17.0,Solicitud,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,LRI,H13990,Nuevo León,93.03,1403,2023-10-10T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,LRI,H13819,Ciudad de México,94.6,0,2023-09-15T00:00:00.000Z,1,Santa Fe,17.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CHH,Mexicana,F,P5,ITC,H00153,Chihuahua,87.83,0,2023-10-26T00:00:00.000Z,1,Chihuahua,17.0,Solicitud,45.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,NEG,H00177,Jalisco,80.18,0,2023-12-13T00:00:00.000Z,0,Guadalajara,18.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,IM,H00154,Chihuahua,99.23,1363,2023-09-27T00:00:00.000Z,1,Ciudad Juárez,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,O5,LEM,H00167,Hidalgo,90.138,0,2024-01-22T00:00:00.000Z,0,Hidalgo,21.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,M,O5,LAE,H00170,Chiapas,91.2,1056,2024-01-22T00:00:00.000Z,0,Chiapas,20.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,IBQ,H00173,Sinaloa,97.26,1163,2023-09-27T00:00:00.000Z,1,Sinaloa,18.0,Base de datos,27.0,0.15,0.15,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.15,0.0,2.0,0.0
SIN,Mexicana,F,P5,IBQ,H00173,Sinaloa,97.96,1353,2023-09-27T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,30.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,NEG,H00177,Jalisco,91.25,0,2023-12-12T00:00:00.000Z,1,Guadalajara,21.0,Solicitud,50.0,0.1,0.1,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
CDJ,Mexicana,M,P5,ITD,H00154,Chihuahua,85.0,0,2024-01-26T00:00:00.000Z,0,Ciudad Juárez,18.0,Base de datos,14.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,IBQ,H00154,Chihuahua,93.66,1196,2023-10-11T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,IMT,H00154,Chihuahua,98.73,1335,2023-10-11T00:00:00.000Z,1,Ciudad Juárez,18.0,Solicitud,38.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,NEG,H00154,Chihuahua,85.03,0,2023-11-08T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CHH,Mexicana,M,O5,MC,H00154,Chihuahua,94.0,1360,2024-01-21T00:00:00.000Z,1,Ciudad Juárez,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CHH,Mexicana,F,O5,MC,H00154,Chihuahua,97.38,1454,2023-12-13T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
CHH,Mexicana,M,O5,LED,H00154,Chihuahua,88.9,1333,2023-10-12T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Estadounidense,F,P5,NEG,H00154,Chihuahua,97.26,1233,2023-10-11T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,IMT,H00154,Chihuahua,98.73,1389,2023-10-25T00:00:00.000Z,0,Ciudad Juárez,18.0,Solicitud,45.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,IIS,H00154,Chihuahua,97.23,1337,2023-09-27T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,49.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,ESC,H00173,Sinaloa,89.66,0,2024-02-08T00:00:00.000Z,0,Sinaloa,17.0,Base de datos,32.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,LRI,H00154,Chihuahua,94.5,961,2023-11-29T00:00:00.000Z,0,Ciudad Juárez,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
LEO,Mexicana,M,O5,ESC,H00156,Zacatecas,83.83,0,2024-03-01T00:00:00.000Z,0,Zacatecas,17.0,Base de datos,25.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,O5,IIS,H00156,Zacatecas,86.77,0,2023-10-06T00:00:00.000Z,1,Zacatecas,17.0,Base de datos,45.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LAF,H00174,Sonora,81.952,0,2024-02-23T00:00:00.000Z,0,Sonora Norte,20.0,,,,,,,,,,,,,,,
CDJ,Mexicana,M,P5,IMT,H00154,Chihuahua,93.83,1306,2023-10-25T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,IIT,H00154,Chihuahua,92.66,1124,2023-10-11T00:00:00.000Z,1,Ciudad Juárez,18.0,Solicitud,35.0,0.0,0.0,0.0,0.0,Liderazgo,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
CDJ,Mexicana,F,P5,IMD,H00154,Chihuahua,85.34,1034,2023-12-06T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,MC,H00154,Chihuahua,96.41,1327,2024-01-19T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,IIS,H00154,Chihuahua,92.38,0,2024-01-31T00:00:00.000Z,1,Ciudad Juárez,18.0,Base de datos,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,IMT,H00154,Chihuahua,87.89,0,2023-11-15T00:00:00.000Z,1,Ciudad Juárez,18.0,Base de datos,29.0,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
PUE,Mexicana,M,P5,LTM,H15903,Puebla,82.0,0,2023-12-22T00:00:00.000Z,1,Puebla,21.0,Solicitud,,0.0,0.0,0.0,0.0,Artistico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
QRO,Mexicana,F,O5,IIT,H15903,Puebla,98.08,1388,2023-12-01T00:00:00.000Z,1,Puebla,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,P5,LIT,H13819,Ciudad de México,80.47,0,2024-02-15T00:00:00.000Z,0,Santa Fe,21.0,Solicitud,,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
QRO,Mexicana,F,P5,LED,H00158,Querétaro,85.72,0,2024-01-15T00:00:00.000Z,0,Querétaro,20.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,F,P5,LED,H00163,Estado de México,88.8,0,2024-03-04T00:00:00.000Z,0,Toluca,20.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIT,H13990,Nuevo León,86.9,0,2024-01-16T00:00:00.000Z,1,Monterrey,17.0,Base de datos,42.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,M,P5,NEG,H00154,Chihuahua,83.2,0,2023-12-06T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LLE,H00154,Chihuahua,91.36,0,2023-11-24T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,48.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,NEG,H00154,Chihuahua,87.72,0,2023-11-15T00:00:00.000Z,1,Ciudad Juárez,18.0,Base de datos,17.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Estadounidense,F,P5,NEG,H00154,Chihuahua,85.72,0,2023-10-11T00:00:00.000Z,0,Ciudad Juárez,17.0,Solicitud,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,BIE,H13990,Nuevo León,91.06,1048,2023-11-17T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,IIS,H00173,Sinaloa,94.63,1357,2023-11-16T00:00:00.000Z,1,Sinaloa,18.0,Base de datos,30.0,0.0,0.0,1.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,M,P5,NEG,H00229,Nuevo León,89.66,0,2023-10-10T00:00:00.000Z,1,Monterrey,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,ESC,H19021,Nuevo León,81.57,0,2024-02-14T00:00:00.000Z,1,Monterrey,17.0,Solicitud,38.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,ARQ,H13989,Nuevo León,84.35,0,2024-02-06T00:00:00.000Z,1,Monterrey,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
